,shares
564,936
565,1000
566,792
567,889
568,1200
569,1100
570,1300
571,1100
572,826
573,1200
574,1000
575,556
576,773
577,987
578,961
579,1100
580,556
581,770
582,1300
583,764
584,1200
585,708
586,746
587,524
588,908
589,703
590,1000
591,1300
592,762
593,783
594,1300
595,1200
596,645
597,1100
598,881
599,1200
600,750
601,529
602,1300
603,786
604,955
605,918
606,533
607,609
608,1300
609,1200
610,989
611,774
612,928
613,707
614,676
615,1000
616,737
617,518
618,877
619,1200
620,935
621,698
622,1200
623,762
624,1000
625,718
626,815
627,1000
628,970
629,1000
630,703
631,778
632,516
633,1200
634,896
635,957
636,770
637,1100
638,846
639,1000
640,1000
641,1200
642,867
643,863
644,535
645,679
646,885
647,1200
648,945
649,1200
650,1300
651,807
652,960
653,1100
654,813
655,1100
656,1100
657,631
658,921
659,755
660,1000
661,818
662,1100
663,1300
664,644
665,876
666,717
667,594
668,1100
669,1300
670,821
671,1100
672,1200
673,1100
674,1200
675,698
676,1300
677,1200
678,685
679,737
680,695
681,1000
682,604
683,791
684,860
685,683
686,779
687,752
688,872
689,1300
690,1100
691,955
692,1100
693,1100
694,674
695,976
696,727
697,1200
698,738
699,634
700,1300
701,1000
702,1300
703,1200
704,1200
705,812
706,769
707,1200
708,1200
709,1300
710,642
711,1200
712,922
713,871
714,1100
715,772
716,669
717,874
718,1200
719,823
720,964
721,744
722,1100
723,1100
724,653
725,1300
726,907
727,703
728,1200
729,725
730,1200
731,771
732,1300
733,528
734,1100
735,706
736,952
737,1100
738,859
739,527
740,1100
741,1300
742,1200
743,945
744,972
745,934
746,1300
747,869
748,558
749,1100
750,705
751,1200
752,594
753,761
754,755
755,788
756,1300
757,524
758,655
759,750
760,873
761,904
762,916
763,844
764,780
765,1300
766,1000
767,1000
768,777
769,1000
770,1200
771,1100
772,1200
773,720
774,1300
775,1300
776,595
777,787
778,724
779,1000
780,1300
781,985
782,874
783,787
784,845
785,1100
786,1200
787,1100
788,1100
789,989
790,862
791,1100
792,1000
793,879
794,1100
795,1100
796,722
797,699
798,1300
799,749
800,818
801,1200
802,779
803,928
804,912
805,593
806,540
807,511
808,1300
809,848
810,878
811,698
812,1200
813,1100
814,800
815,891
816,1300
817,639
818,834
819,963
820,655
821,926
822,792
823,1100
824,642
825,753
826,1100
827,680
828,1100
829,1100
830,920
831,1000
832,1100
833,547
834,847
835,1200
836,510
837,1200
838,693
839,813
840,577
841,858
842,510
843,661
844,890
845,1100
846,766
847,1100
848,882
849,763
850,867
851,881
852,937
853,1100
854,1300
855,880
856,1100
857,1000
858,993
859,1100
860,678
861,1000
862,971
863,1200
864,771
865,1100
866,1300
867,587
868,1300
869,849
870,744
871,784
872,1300
873,1100
874,770
875,779
876,888
877,1200
878,1100
879,1100
880,1200
881,1300
882,801
883,518
884,925
885,1200
886,576
887,691
888,1100
889,567
890,1200
891,988
892,1100
893,766
894,605
895,809
896,765
897,638
898,1000
899,935
900,856
901,707
902,577
903,634
904,1300
905,1300
906,1300
907,1200
908,761
909,1000
910,886
911,767
912,865
913,814
914,661
915,1200
916,664
917,1000
918,1200
919,875
920,576
921,761
922,1200
923,1100
924,882
925,762
926,879
927,676
928,1300
929,1200
930,783
931,910
932,798
933,852
934,985
935,904
936,1200
937,1100
938,529
939,1000
940,1300
941,856
942,890
943,759
944,995
945,1300
946,977
947,608
948,1100
949,813
950,567
951,1100
952,802
953,658
954,604
955,1200
956,1200
957,713
958,721
959,967
960,942
961,585
962,1200
963,688
964,735
965,847
966,1300
967,750
968,840
969,1100
970,1300
971,727
972,1300
973,684
974,532
975,844
976,1100
977,752
978,936
979,1000
980,714
981,876
982,1000
983,793
984,577
985,697
986,899
987,991
988,886
989,630
990,830
991,574
992,595
993,998
994,1100
995,1100
996,1200
997,1300
998,756
999,1100
1000,666
1001,629
1002,913
1003,1300
1004,690
1005,1100
1006,1100
1007,871
1008,702
1009,889
1010,1200
1011,787
1012,1200
1013,960
1014,1300
1015,1200
1016,1000
1017,1300
1018,1300
1019,635
1020,854
1021,1300
1022,1000
1023,1300
1024,755
1025,1300
1026,510
1027,860
1028,931
1029,1200
1030,807
1031,812
1032,949
1033,1200
1034,1100
1035,1000
1036,1000
1037,1200
1038,639
1039,677
1040,809
1041,867
1042,569
1043,627
1044,996
1045,1300
1046,804
1047,744
1048,955
1049,1000
1050,1000
1051,581
1052,870
1053,960
1054,990
1055,1000
1056,1100
1057,1100
1058,702
1059,1000
1060,900
1061,920
1062,788
1063,1100
1064,846
1065,1200
1066,1200
1067,1100
1068,815
1069,1300
1070,696
1071,1000
1072,841
1073,865
1074,1200
1075,648
1076,867
1077,933
1078,867
1079,586
1080,1200
1081,907
1082,890
1083,921
1084,1100
1085,890
1086,584
1087,1200
1088,1000
1089,829
1090,1000
1091,1100
1092,811
1093,964
1094,1000
1095,1200
1096,606
1097,1000
1098,1100
1099,1100
1100,787
1101,608
1102,860
1103,833
1104,817
1105,677
1106,840
1107,646
1108,1200
1109,725
1110,1100
1111,1100
1112,711
1113,822
1114,1200
1115,888
1116,692
1117,969
1118,1200
1119,984
1120,897
1121,778
1122,935
1123,1100
1124,543
1125,1100
1126,929
1127,874
1128,699
1129,1300
1130,699
1131,756
1132,731
1133,798
1134,1200
1135,800
1136,992
1137,859
1138,1200
1139,1100
1140,1200
1141,755
1142,1000
1143,1100
1144,921
1145,983
1146,1300
1147,1000
1148,1200
1149,655
1150,987
1151,1000
1152,844
1153,1000
1154,914
1155,624
1156,704
1157,957
1158,1000
1159,918
1160,1300
1161,911
1162,1100
1163,813
1164,1200
1165,558
1166,924
1167,606
1168,958
1169,818
1170,1200
1171,808
1172,885
1173,713
1174,732
1175,569
1176,1100
1177,696
1178,879
1179,738
1180,1100
1181,1100
1182,886
1183,982
1184,1300
1185,857
1186,1100
1187,556
1188,543
1189,714
1190,589
1191,1100
1192,653
1193,562
1194,772
1195,1200
1196,1100
1197,601
1198,843
1199,1100
1200,773
1201,952
1202,1100
1203,583
1204,1100
1205,1100
1206,1100
1207,1300
1208,734
1209,769
1210,1000
1211,855
1212,1000
1213,1100
1214,1300
1215,659
1216,1300
1217,833
1218,1100
1219,834
1220,569
1221,1300
1222,1000
1223,1100
1224,1200
1225,1200
1226,970
1227,1100
1228,823
1229,995
1230,912
1231,956
1232,714
1233,913
1234,743
1235,544
1236,1000
1237,682
1238,982
1239,1300
1240,1200
1241,693
1242,618
1243,876
1244,1000
1245,782
1246,961
1247,863
1248,1200
1249,523
1250,1100
1251,1300
1252,761
1253,1300
1254,575
1255,1100
1256,786
1257,1100
1258,801
1259,927
1260,1300
1261,1300
1262,639
1263,1200
1264,1300
1265,867
1266,922
1267,960
1268,1000
1269,728
1270,934
1271,1000
1272,671
1273,531
1274,718
1275,1100
1276,558
1277,807
1278,792
1279,711
1280,690
1281,693
1282,1200
1283,698
1284,539
1285,864
1286,1100
1287,642
1288,983
1289,740
1290,710
1291,610
1292,940
1293,671
1294,846
1295,896
1296,769
1297,690
1298,1200
1299,1200
1300,785
1301,749
1302,542
1303,982
1304,1200
1305,702
1306,1300
1307,939
1308,786
1309,532
1310,984
1311,771
1312,1300
1313,1100
1314,870
1315,1200
1316,995
1317,533
1318,698
1319,1200
1320,602
1321,730
1322,801
1323,1200
1324,981
1325,1100
1326,1100
1327,1000
1328,1000
1329,1200
1330,687
1331,547
1332,1300
1333,901
1334,950
1335,1100
1336,851
1337,1300
1338,1200
1339,662
1340,888
1341,1300
1342,664
1343,1300
1344,845
1345,1300
1346,759
1347,1100
1348,1300
1349,741
1350,897
1351,720
1352,715
1353,1300
1354,1100
1355,945
1356,1200
1357,1000
1358,783
1359,599
1360,875
1361,717
1362,636
1363,1300
1364,623
1365,1100
1366,602
1367,887
1368,1200
1369,920
1370,822
1371,1200
1372,1100
1373,1000
1374,648
1375,1300
1376,1300
1377,1000
1378,1100
1379,1200
1380,962
1381,989
1382,903
1383,843
1384,939
1385,1100
1386,1300
1387,906
1388,1300
1389,642
1390,805
1391,692
1392,1300
1393,1100
1394,1100
1395,558
1396,1100
1397,1000
1398,784
1399,1300
1400,896
1401,1100
1402,992
1403,704
1404,651
1405,698
1406,986
1407,805
1408,927
1409,1100
1410,1100
1411,531
1412,927
1413,1000
1414,983
1415,671
1416,1200
1417,903
1418,975
1419,950
1420,604
1421,777
1422,1300
1423,1000
1424,1300
1425,927
1426,972
1427,753
1428,1000
1429,945
1430,943
1431,1100
1432,1200
1433,1100
1434,1200
1435,935
1436,1100
1437,808
1438,782
1439,1000
1440,742
1441,776
1442,842
1443,934
1444,1100
1445,949
1446,907
1447,971
1448,816
1449,909
1450,606
1451,650
1452,1300
1453,1100
1454,854
1455,786
1456,1300
1457,956
1458,1300
1459,992
1460,941
1461,790
1462,832
1463,1200
1464,877
1465,1000
1466,1200
1467,1200
1468,768
1469,502
1470,1100
1471,891
1472,966
1473,1200
1474,1300
1475,1200
1476,1300
1477,644
1478,589
1479,1100
1480,1100
1481,1000
1482,952
1483,1200
1484,1200
1485,878
1486,1100
1487,1100
1488,733
1489,903
1490,1100
1491,916
1492,684
1493,905
1494,1100
1495,1100
1496,640
1497,920
1498,769
1499,769
1500,1100
1501,704
1502,1100
1503,764
1504,852
1505,695
1506,1200
1507,1200
1508,1300
1509,902
1510,627
1511,1200
1512,904
1513,838
1514,809
1515,731
1516,688
1517,1300
1518,872
1519,590
1520,773
1521,1000
1522,613
1523,900
1524,898
1525,1000
1526,1100
1527,1100
1528,1200
1529,804
1530,909
1531,701
1532,857
1533,792
1534,671
1535,930
1536,844
1537,721
1538,1100
1539,756
1540,1100
1541,791
1542,921
1543,906
1544,1200
1545,988
1546,1300
1547,1300
1548,1100
1549,599
1550,1200
1551,1300
1552,584
1553,734
1554,1100
1555,842
1556,916
1557,1100
1558,932
1559,1100
1560,1100
1561,728
1562,541
1563,700
1564,684
1565,548
1566,1100
1567,608
1568,521
1569,1300
1570,905
1571,1200
1572,750
1573,1000
1574,824
1575,869
1576,982
1577,974
1578,969
1579,918
1580,1200
1581,620
1582,599
1583,558
1584,988
1585,633
1586,964
1587,1200
1588,1100
1589,1300
1590,1100
1591,950
1592,1100
1593,1200
1594,880
1595,836
1596,1200
1597,906
1598,764
1599,1300
1600,1000
1601,905
1602,878
1603,969
1604,1200
1605,1100
1606,758
1607,913
1608,1300
1609,766
1610,860
1611,1100
1612,977
1613,1100
1614,786
1615,841
1616,988
1617,553
1618,665
1619,1100
1620,1200
1621,968
1622,602
1623,1200
1624,954
1625,1100
1626,1000
1627,731
1628,805
1629,1100
1630,939
1631,928
1632,1300
1633,532
1634,1100
1635,1200
1636,906
1637,1100
1638,563
1639,517
1640,1100
1641,936
1642,1200
1643,1300
1644,1200
1645,809
1646,1200
1647,768
1648,917
1649,1100
1650,980
1651,704
1652,1100
1653,533
1654,810
1655,1300
1656,942
1657,1000
1658,868
1659,837
1660,1200
1661,753
1662,621
1663,1200
1664,1100
1665,986
1666,1300
1667,818
1668,1100
1669,1100
1670,728
1671,1300
1672,1000
1673,1000
1674,751
1675,1200
1676,1100
1677,835
1678,905
1679,852
1680,733
1681,1200
1682,918
1683,1300
1684,1000
1685,1100
1686,1200
1687,1300
1688,982
1689,1300
1690,1300
1691,1300
1692,762
1693,1200
1694,1200
1695,992
1696,1100
1697,728
1698,681
1699,562
1700,1000
1701,1000
1702,722
1703,898
1704,1200
1705,1000
1706,683
1707,556
1708,854
1709,550
1710,928
1711,1200
1712,1000
1713,1200
1714,593
1715,636
1716,1300
1717,634
1718,863
1719,1100
1720,1200
1721,872
1722,742
1723,942
1724,1100
1725,921
1726,844
1727,827
1728,1300
1729,1200
1730,1300
1731,1200
1732,1300
1733,834
1734,867
1735,962
1736,1300
1737,951
1738,944
1739,1200
1740,931
1741,709
1742,903
1743,650
1744,723
1745,950
1746,1200
1747,1300
1748,1100
1749,991
1750,668
1751,741
1752,1300
1753,759
1754,1100
1755,587
1756,791
1757,704
1758,1000
1759,887
1760,1100
1761,560
1762,1200
1763,1200
1764,1300
1765,984
1766,899
1767,680
1768,815
1769,1000
1770,508
1771,1000
1772,1200
1773,1100
1774,1000
1775,995
1776,1100
1777,1200
1778,925
1779,1100
1780,1000
1781,721
1782,565
1783,1100
1784,822
1785,767
1786,778
1787,1100
1788,1200
1789,1100
1790,958
1791,1100
1792,747
1793,656
1794,1300
1795,780
1796,941
1797,733
1798,577
1799,1200
1800,1100
1801,1200
1802,856
1803,960
1804,597
1805,680
1806,1200
1807,1100
1808,1100
1809,977
1810,748
1811,1300
1812,1200
1813,1200
1814,729
1815,1100
1816,847
1817,769
1818,582
1819,1100
1820,848
1821,741
1822,1300
1823,1000
1824,1300
1825,657
1826,571
1827,866
1828,965
1829,509
1830,1200
1831,1100
1832,1000
1833,1200
1834,1200
1835,853
1836,869
1837,966
1838,1100
1839,1300
1840,1000
1841,801
1842,1200
1843,1000
1844,842
1845,853
1846,538
1847,867
1848,1200
1849,922
1850,604
1851,998
1852,925
1853,567
1854,1100
1855,812
1856,732
1857,718
1858,670
1859,971
1860,1300
1861,688
1862,1300
1863,724
1864,1100
1865,664
1866,1000
1867,965
1868,538
1869,924
1870,934
1871,696
1872,1300
1873,832
1874,1200
1875,746
1876,1200
1877,663
1878,875
1879,790
1880,1100
1881,1300
1882,744
1883,615
1884,922
1885,835
1886,955
1887,941
1888,941
1889,870
1890,920
1891,856
1892,752
1893,866
1894,1200
1895,1100
1896,1300
1897,775
1898,833
1899,526
1900,1300
1901,1000
1902,1300
1903,1100
1904,1000
1905,929
1906,1100
1907,1300
1908,693
1909,729
1910,926
1911,861
1912,802
1913,739
1914,683
1915,1300
1916,794
1917,924
1918,947
1919,776
1920,1100
1921,1100
1922,825
1923,845
1924,998
1925,1300
1926,1100
1927,1100
1928,1100
1929,1100
1930,715
1931,863
1932,769
1933,682
1934,812
1935,997
1936,799
1937,579
1938,815
1939,1100
1940,753
1941,1300
1942,1100
1943,1300
1944,913
1945,823
1946,704
1947,823
1948,1100
1949,872
1950,532
1951,926
1952,1100
1953,1200
1954,752
1955,1300
1956,686
1957,812
1958,1000
1959,894
1960,1300
1961,596
1962,795
1963,828
1964,984
1965,858
1966,765
1967,1200
1968,1000
1969,1100
1970,679
1971,911
1972,1100
1973,850
1974,759
1975,801
1976,893
1977,1100
1978,1000
1979,1200
1980,622
1981,793
1982,707
1983,746
1984,895
1985,907
1986,879
1987,925
1988,1100
1989,695
1990,716
1991,802
1992,1200
1993,1200
1994,813
1995,886
1996,550
1997,955
1998,735
1999,1000
2000,806
2001,717
2002,934
2003,519
2004,1300
2005,1100
2006,1300
2007,1300
2008,980
2009,928
2010,1100
2011,1300
2012,721
2013,753
2014,682
2015,1200
2016,975
2017,787
2018,786
2019,702
2020,819
2021,1200
2022,1000
2023,1000
2024,1300
2025,1000
2026,738
2027,759
2028,1200
2029,746
2030,599
2031,740
2032,1100
2033,788
2034,731
2035,1000
2036,1000
2037,715
2038,856
2039,1200
2040,1200
2041,970
2042,1300
2043,793
2044,1100
2045,1100
2046,980
2047,588
2048,1000
2049,714
2050,1200
2051,593
2052,961
2053,580
2054,930
2055,739
2056,741
2057,650
2058,712
2059,1100
2060,1100
2061,1300
2062,928
2063,728
2064,515
2065,845
2066,550
2067,544
2068,1300
2069,1000
2070,1100
2071,1100
2072,691
2073,939
2074,1000
2075,770
2076,1000
2077,1300
2078,976
2079,774
2080,791
2081,1200
2082,1100
2083,892
2084,1100
2085,1000
2086,902
2087,843
2088,943
2089,939
2090,904
2091,971
2092,653
2093,962
2094,807
2095,896
2096,1100
2097,1100
2098,1000
2099,1100
2100,736
2101,914
2102,819
2103,697
2104,1200
2105,720
2106,1300
2107,970
2108,593
2109,905
2110,704
2111,709
2112,1300
2113,698
2114,999
2115,1300
2116,1000
2117,682
2118,1200
2119,1100
2120,898
2121,530
2122,569
2123,1200
2124,1000
2125,650
2126,633
2127,1100
2128,552
2129,1000
2130,1200
2131,818
2132,1200
2133,836
2134,1100
2135,885
2136,1100
2137,1200
2138,1100
2139,764
2140,1200
2141,1000
2142,745
2143,503
2144,954
2145,914
2146,830
2147,684
2148,1300
2149,763
2150,613
2151,1200
2152,1000
2153,915
2154,889
2155,861
2156,898
2157,932
2158,1200
2159,500
2160,1000
2161,1300
2162,873
2163,957
2164,906
2165,991
2166,895
2167,1300
2168,632
2169,905
2170,1000
2171,1100
2172,754
2173,766
2174,773
2175,569
2176,974
2177,750
2178,779
2179,836
2180,865
2181,819
2182,788
2183,1300
2184,779
2185,600
2186,713
2187,943
2188,759
2189,1100
2190,1200
2191,531
2192,1100
2193,850
2194,846
2195,865
2196,1300
2197,1300
2198,783
2199,1100
2200,716
2201,614
2202,693
2203,735
2204,848
2205,889
2206,701
2207,581
2208,651
2209,579
2210,1100
2211,1300
2212,763
2213,527
2214,574
2215,1000
2216,996
2217,1100
2218,762
2219,605
2220,939
2221,1300
2222,845
2223,974
2224,597
2225,1200
2226,692
2227,1000
2228,840
2229,1300
2230,552
2231,888
2232,835
2233,724
2234,652
2235,1300
2236,1100
2237,605
2238,1100
2239,687
2240,819
2241,1100
2242,587
2243,859
2244,1300
2245,1100
2246,1000
2247,609
2248,1200
2249,638
2250,1100
2251,600
2252,1100
2253,779
2254,1200
2255,587
2256,1200
2257,1200
2258,1300
2259,1100
2260,674
2261,529
2262,1000
2263,781
2264,915
2265,676
2266,1300
2267,1000
2268,1200
2269,1000
2270,618
2271,646
2272,1200
2273,1000
2274,817
2275,728
2276,796
2277,1200
2278,900
2279,976
2280,1100
2281,750
2282,1100
2283,683
2284,783
2285,833
2286,913
2287,859
2288,626
2289,958
2290,820
2291,657
2292,924
2293,736
2294,1200
2295,1200
2296,527
2297,1100
2298,933
2299,663
2300,1200
2301,788
2302,668
2303,893
2304,552
2305,803
2306,875
2307,1300
2308,649
2309,1000
2310,858
2311,562
2312,1200
2313,610
2314,645
2315,1100
2316,673
2317,1000
2318,658
2319,680
2320,871
2321,1200
2322,1100
2323,1100
2324,686
2325,591
2326,1100
2327,839
2328,1000
2329,977
2330,961
2331,822
2332,1100
2333,1300
2334,665
2335,1200
2336,554
2337,759
2338,913
2339,993
2340,1100
2341,1200
2342,580
2343,1000
2344,988
2345,797
2346,1300
2347,1000
2348,831
2349,838
2350,656
2351,936
2352,1100
2353,1100
2354,775
2355,623
2356,653
2357,786
2358,1100
2359,789
2360,622
2361,808
2362,895
2363,1200
2364,953
2365,897
2366,995
2367,1300
2368,1300
2369,542
2370,784
2371,857
2372,1300
2373,1300
2374,1000
2375,548
2376,1000
2377,526
2378,819
2379,902
2380,1100
2381,869
2382,1200
2383,861
2384,1200
2385,1300
2386,946
2387,1300
2388,888
2389,1000
2390,1300
2391,1200
2392,1300
2393,1300
2394,539
2395,872
2396,1000
2397,1200
2398,879
2399,867
2400,1200
2401,1300
2402,547
2403,535
2404,624
2405,737
2406,1200
2407,942
2408,973
2409,790
2410,535
2411,833
2412,1200
2413,531
2414,1000
2415,882
2416,701
2417,708
2418,888
2419,864
2420,622
2421,724
2422,1100
2423,1100
2424,927
2425,701
2426,605
2427,1000
2428,955
2429,732
2430,554
2431,938
2432,955
2433,838
2434,881
2435,1200
2436,972
2437,1200
2438,635
2439,1100
2440,860
2441,717
2442,867
2443,767
2444,731
2445,626
2446,668
2447,1100
2448,532
2449,853
2450,1200
2451,867
2452,883
2453,990
2454,832
2455,1300
2456,1100
2457,519
2458,1300
2459,1300
2460,1000
2461,716
2462,1200
2463,1200
2464,1100
2465,733
2466,1300
2467,891
2468,906
2469,808
2470,1300
2471,526
2472,1100
2473,1100
2474,1200
2475,1300
2476,990
2477,859
2478,1100
2479,1100
2480,838
2481,1000
2482,1300
2483,1000
2484,698
2485,1200
2486,1100
2487,851
2488,654
2489,716
2490,600
2491,733
2492,785
2493,717
2494,1000
2495,1300
2496,1300
2497,1100
2498,957
2499,1200
2500,713
2501,1000
2502,1100
2503,1300
2504,1300
2505,964
2506,1300
2507,812
2508,1300
2509,635
2510,1100
2511,938
2512,780
2513,1100
2514,791
2515,1200
2516,1200
2517,1200
2518,868
2519,670
2520,927
2521,959
2522,671
2523,890
2524,1200
2525,1300
2526,1200
2527,589
2528,656
2529,612
2530,1100
2531,645
2532,1300
2533,1300
2534,780
2535,1000
2536,1000
2537,817
2538,900
2539,1100
2540,968
2541,718
2542,1300
2543,1300
2544,900
2545,1100
2546,803
2547,951
2548,981
2549,746
2550,1100
2551,779
2552,1000
2553,1300
2554,500
2555,981
2556,1200
2557,658
2558,1300
2559,808
2560,980
2561,1100
2562,1100
2563,1300
2564,700
2565,1300
2566,1000
2567,1300
2568,832
2569,822
2570,1300
2571,893
2572,1100
2573,1200
2574,993
2575,1200
2576,1200
2577,763
2578,640
2579,1100
2580,1100
2581,698
2582,1300
2583,895
2584,872
2585,925
2586,955
2587,581
2588,606
2589,1300
2590,1300
2591,518
2592,656
2593,674
2594,850
2595,1200
2596,904
2597,1100
2598,806
2599,828
2600,1300
2601,644
2602,773
2603,642
2604,1300
2605,1100
2606,897
2607,1100
2608,903
2609,1000
2610,937
2611,654
2612,1200
2613,889
2614,890
2615,749
2616,931
2617,550
2618,656
2619,1300
2620,999
2621,1300
2622,1200
2623,1100
2624,828
2625,723
2626,1100
2627,511
2628,667
2629,1100
2630,640
2631,1100
2632,833
2633,1200
2634,1200
2635,960
2636,730
2637,936
2638,877
2639,1100
2640,900
2641,777
2642,1100
2643,809
2644,758
2645,723
2646,1300
2647,961
2648,701
2649,1200
2650,971
2651,1000
2652,682
2653,980
2654,971
2655,1200
2656,694
2657,1300
2658,1100
2659,578
2660,1200
2661,1200
2662,1200
2663,741
2664,1100
2665,645
2666,518
2667,657
2668,1300
2669,1100
2670,640
2671,714
2672,983
2673,1100
2674,1100
2675,643
2676,761
2677,1300
2678,778
2679,853
2680,902
2681,1100
2682,1100
2683,1300
2684,827
2685,1000
2686,512
2687,755
2688,910
2689,579
2690,1100
2691,1200
2692,748
2693,1300
2694,1000
2695,1300
2696,1100
2697,1200
2698,975
2699,957
2700,1000
2701,1300
2702,873
2703,1100
2704,1200
2705,1000
2706,1200
2707,823
2708,1100
2709,998
2710,800
2711,846
2712,826
2713,921
2714,1300
2715,1300
2716,566
2717,862
2718,560
2719,1300
2720,623
2721,1200
2722,548
2723,718
2724,754
2725,1100
2726,967
2727,1200
2728,877
2729,904
2730,949
2731,1300
2732,1100
2733,1000
2734,1000
2735,888
2736,1100
2737,914
2738,1100
2739,933
2740,1000
2741,699
2742,1200
2743,924
2744,825
2745,704
2746,925
2747,705
2748,902
2749,883
2750,958
2751,1200
2752,749
2753,882
2754,805
2755,1100
2756,787
2757,1300
2758,1200
2759,1100
2760,1200
2761,969
2762,1300
2763,1000
2764,512
2765,970
2766,717
2767,1000
2768,915
2769,1300
2770,952
2771,1300
2772,839
2773,1300
2774,1200
2775,1200
2776,673
2777,847
2778,1200
2779,1100
2780,775
2781,676
2782,1000
2783,752
2784,906
2785,1100
2786,1100
2787,917
2788,987
2789,844
2790,1200
2791,1100
2792,1100
2793,783
2794,648
2795,1200
2796,1200
2797,1000
2798,1100
2799,973
2800,1200
2801,833
2802,549
2803,1300
2804,1000
2805,966
2806,1100
2807,895
